history_id,occurred_at_kst,inserted_at_kst,date_kst,week_start_kst,month_kst,record_class,brand,brand_name,method,path,source,user_hash,query,query_normalized,query_length,matched,score,faq_id,faq_question,category_id,category_name,answer_type,selected_model,query_corrected,typo_corrections,explicit_handoff_utterance
247,2026-06-13T11:38:53.082,2026-06-13T11:38:53.479735,2026-06-13,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,c0942263acf8a8a8,물 표시가 빨갛게 계속 깜빡입니다,물 표시가 빨갛게 계속 깜빡입니다,18,false,0,,,,,common,,,[],false
248,2026-06-13T18:58:23.078,2026-06-13T18:58:23.697685,2026-06-13,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,b2c9ab4bf947b833,핸드스티머 이기 사용후 다시 쓸려고 하니까 뚜껑이 안열리네요 혹 열수있는 방법이 있나요???,핸드스티머 이기 사용후 다시 쓸려고 하니까 뚜껑이 안열리네요 혹 열수있는 방법이 있나요,51,true,147,iggi-cap-stuck,IGGI 마개가 열리지 않아요.,iggi,IGGI 핸디형 스티머,common,,,[],false
249,2026-06-13T18:58:45.831,2026-06-13T18:58:46.48397,2026-06-13,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,b2c9ab4bf947b833,안빼고 닫아서 보관함,안빼고 닫아서 보관함,11,false,0,,,,,common,,,[],false
250,2026-06-13T18:58:50.506,2026-06-13T18:58:51.078232,2026-06-13,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,b2c9ab4bf947b833,수돗물,수돗물,3,false,0,,,,,common,,,[],false
251,2026-06-13T18:59:18.743,2026-06-13T18:59:18.792677,2026-06-13,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,b2c9ab4bf947b833,어떤 물을 사용해야 하나요?,어떤 물을 사용해야 하나요,15,true,502,common-water-type,어떤 물을 사용해야 하나요?,common,공통 사용/관리,common,,,[],false
252,2026-06-13T18:59:33.717,2026-06-13T18:59:33.768024,2026-06-13,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,b2c9ab4bf947b833,사용 설명서,사용 설명서,6,true,236,common-manual-video,사용 설명서나 영상은 어디서 볼 수 있나요?,common,공통 사용/관리,common,,,[],false
253,2026-06-14T06:50:40.471,2026-06-14T06:50:40.910527,2026-06-14,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,6631afbc0b927246,이기 사용중인데 오랜만에 연결했더니 스팀분사가 안되요. 물통에 물을 좀 오래 놔둬서 그런지 물때같은게 뚜껑근처에보여요. 해결방법있을까요??,이기 사용중인데 오랜만에 연결했더니 스팀분사가 안되요 물통에 물을 좀 오래 놔둬서 그런지 물때같은게 뚜껑근처에보여요 해결방법있을까요,77,true,122,iggi-parts-price,IGGI 장갑이나 물통 부품 구매가 가능한가요?,iggi,IGGI 핸디형 스티머,common,,,[],false
254,2026-06-14T17:22:29.087,2026-06-14T17:22:29.144275,2026-06-14,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,a63f3b9dcde49282,아직 물받이통에 제습을 안해서 물도없는데 램프색이 빨간색으로 뜨는데요 우즈 가정용이고 구입하고 첫 사용이예요,아직 물받이통에 제습을 안해서 물도없는데 램프색이 빨간색으로 뜨는데요 우즈 가정용이고 구입하고 첫 사용이예요,60,false,0,,,,,common,,,[],false
255,2026-06-15T12:53:54.341,2026-06-15T12:53:55.149953,2026-06-15,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,5a4f300b9c6768f1,As어떻게 합니까,as 어떻게 합니까,9,false,0,,,,,common,,,[],false
256,2026-06-15T12:54:27.145,2026-06-15T12:54:27.784598,2026-06-15,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,5a4f300b9c6768f1,as진행하고 싶습니다,as 진행하고 싶습니다,11,false,0,,,,,common,,,[],false
257,2026-06-17T09:48:24.958,2026-06-17T09:48:25.584971,2026-06-17,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,4cfc8e1e0e0cf636,FAQ,faq,3,false,0,,,,,common,,,[],false
258,2026-06-17T09:48:37.308,2026-06-17T09:48:37.713839,2026-06-17,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,4cfc8e1e0e0cf636,나사가 안왔어요,나사가 안왔어요,8,false,0,,,,,common,,,[],false
259,2026-06-17T23:06:47.864,2026-06-17T23:06:48.318764,2026-06-17,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,8ebda7ddf7afca5e,"안녕하세요
리와인더 불량 관련하여 AS 받았는데 집에서 사용해보니 똑같은 현상이 있습니다.
리와인더 코드 사용하는 방법이 따로 있는건가요??",안녕하세요 리와인더 불량 관련하여 as 받았는데 집에서 사용해보니 똑같은 현상이 있습니다 리와인더 코드 사용하는 방법이 따로 있는건가요,78,true,157,izzi-lift-cord-lock,IZZI/Lift 코드선이 잠긴 것 같아요.,izzi,IZZI 시리즈,common,,,[],false
260,2026-06-17T23:07:25.272,2026-06-17T23:07:25.32713,2026-06-17,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,8ebda7ddf7afca5e,빨간선까지 당기지 않았는데 락이 걸렸는지 코드가 안들어갑니다,빨간선까지 당기지 않았는데 락이 걸렸는지 코드가 안들어갑니다,33,true,32,smart-water-not-moving,Smart에 물을 채웠는데 보일러통으로 들어가지 않는 것 같아요.,smart,Smart 시리즈,common,,,[],false
261,2026-06-18T08:59:33.056,2026-06-18T08:59:33.165921,2026-06-18,2026-06-15,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,629ec2d7c9814dbc,안녕,안녕,2,true,200,base-greeting,인사말,base,기본 응답,common,,,[],false
262,2026-06-18T08:59:40.94,2026-06-18T08:59:40.993847,2026-06-18,2026-06-15,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,629ec2d7c9814dbc,탄산이 약해요,탄산이 약해요,7,true,123,aarke-weak-carbonation,탄산이 예전만큼 강하게 나오지 않아요.,troubleshoot,문제 해결,common,,,[],false
263,2026-06-18T08:59:49.314,2026-06-18T08:59:49.377355,2026-06-18,2026-06-15,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,629ec2d7c9814dbc,실린더 한 개로 어느 정도의 탄산수를 만들 수 있나요?,실린더 한 개로 어느 정도의 탄산수를 만들 수 있나요,30,true,410,aarke-cylinder-capacity,실린더 한 개로 어느 정도의 탄산수를 만들 수 있나요?,cylinder,실린더/리필,common,,,[],false
264,2026-06-18T08:59:53.399,2026-06-18T08:59:53.451558,2026-06-18,2026-06-15,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,629ec2d7c9814dbc,충전 리필 실린더란 무엇인가요?,충전 리필 실린더란 무엇인가요,17,true,384,aarke-refill-cylinder,충전 리필 실린더란 무엇인가요?,cylinder,실린더/리필,common,,,[],false
265,2026-06-18T08:59:55.039,2026-06-18T08:59:55.08407,2026-06-18,2026-06-15,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,629ec2d7c9814dbc,충전 실린더는 어떻게 구매하나요?,충전 실린더는 어떻게 구매하나요,18,true,374,aarke-refill-cylinder-purchase,충전 실린더는 어떻게 구매하나요?,cylinder,실린더/리필,common,,,[],false
266,2026-06-18T09:00:09.841,2026-06-18T09:00:09.876076,2026-06-18,2026-06-15,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,629ec2d7c9814dbc,고마워,고마워,3,false,0,,,,,common,,,[],false
267,2026-06-18T11:49:47.695,2026-06-18T11:49:48.007508,2026-06-18,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,ea546fb7f17e2e30,"안녕하세요 
BOSS IZZI 신세계 강남점에서 구매했었는데요
물통이 깨져서 재주문 하려 합니다.
이곳으로 문자 하면 되나요?",안녕하세요 boss izzi 신세계 강남점에서 구매했었는데요 물통이 깨져서 재주문 하려 합니다 이곳으로 문자 하면 되나요,70,true,106,izzi-boss-edition,IZZI와 보스 에디션은 어떤 차이가 있나요?,izzi,IZZI 시리즈,common,,,[],false
268,2026-06-19T16:07:52.255,2026-06-19T16:07:52.578076,2026-06-19,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,7b3e6fe3918eed95,불량건,불량건,3,false,0,,,,,common,,,[],false
269,2026-06-19T16:08:13.438,2026-06-19T16:08:14.088366,2026-06-19,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,7b3e6fe3918eed95,스팀 카트 불량 빨리 처리해주새요,스팀 카트 불량 빨리 처리해주새요,18,false,0,,,,,common,,,[],false
270,2026-06-20T11:24:07.393,2026-06-20T11:24:07.526969,2026-06-20,2026-06-15,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,c406ec89af7efa39,3를구매했는데 6월 10일에 했눈데 실린더를 벌써 다쓸수도 있나요?,3를구매했는데 6월 10일에 했눈데 실린더를 벌써 다쓸수도 있나요,37,true,79,aarke-refill-cylinder-purchase,충전 실린더는 어떻게 구매하나요?,cylinder,실린더/리필,common,,,[],false
271,2026-06-21T13:04:24.596,2026-06-21T13:04:24.830079,2026-06-21,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,fa41f62ad105009f,As신청 어떻게 하나요,as 신청 어떻게 하나요,12,false,0,,,,,common,,,[],false
272,2026-06-21T18:47:49.265,2026-06-21T18:47:49.921887,2026-06-21,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,30553d0c4fa5e0f8,https://talk.kakaocdn.net/dna/A30Hm/dJMcbgqnx7Y/33JupAmaSvhSAMbjoU6uKs/i_8a847443055d.jpeg?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1876643268&signature=d80ynpcll5UOL6VMtRJwHV0uWm0%3D,https talk kakaocdn net dna a30hm djmcbgqnx7y 33jupamasvhsambjou6uks i 8a847443055d jpeg credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1876643268 signature d80ynpcll5uol6vmtrjwhv0uwm0 3d,194,true,110,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
273,2026-06-21T18:52:39.225,2026-06-21T18:52:39.960289,2026-06-21,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,30553d0c4fa5e0f8,https://talk.kakaocdn.net/dna/d2VIx7/dJMcbdUIRna/2K9YrXuiIDfjCUzPo21SaE/talkv_high.mp4?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1876643558&signature=vYEf8uk4ZQGuI9igdJBoxWZOBlw%3D,https talk kakaocdn net dna d2vix7 djmcbduirna 2k9yrxuiidfjcuzpo21sae talkv high mp4 credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1876643558 signature vyef8uk4zqgui9igdjboxwzoblw 3d,190,true,106,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
274,2026-06-21T18:52:44.652,2026-06-21T18:52:45.30842,2026-06-21,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,30553d0c4fa5e0f8,AS 접수,as 접수,5,true,158,as-before-check,불량이 의심되면 바로 AS 접수해야 하나요?,as-service,AS/수리,common,,,[],false
275,2026-06-21T18:54:18.166,2026-06-21T18:54:18.751066,2026-06-21,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,30553d0c4fa5e0f8,필터를 빼고 해도 왼쪽 쪽 빨간 불이 계속 빤짝거리면서 물이 투입이 안 됩니다,필터를 빼고 해도 왼쪽 쪽 빨간 불이 계속 빤짝거리면서 물이 투입이 안 됩니다,43,false,0,,,,,common,,,[],false
276,2026-06-21T18:54:27.431,2026-06-21T18:54:27.478003,2026-06-21,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,30553d0c4fa5e0f8,수돗물 이요,수돗물 이요,6,false,0,,,,,common,,,[],false
277,2026-06-21T18:55:04.97,2026-06-21T18:55:05.619467,2026-06-21,2026-06-15,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,30553d0c4fa5e0f8,필터를 새걸로 교환 하고 해도 안 되고 필터를 빼고 해도 안 됩니다,필터를 새걸로 교환 하고 해도 안 되고 필터를 빼고 해도 안 됩니다,37,true,42,exchange-model-change,다른 모델로 교환할 수 있나요?,order-return,주문/배송/반품,common,,,[],false
278,2026-06-22T13:08:17.148,2026-06-22T13:08:17.277495,2026-06-22,2026-06-22,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,0fcf6aec691618e3,제습기 회수도 늦고 회수 된 이후로도 왜 이렇게 진행이 느린지? 연락부탁합니다,제습기 회수도 늦고 회수 된 이후로도 왜 이렇게 진행이 느린지 연락부탁합니다,43,false,0,,,,,common,,,[],false
279,2026-06-23T14:41:54.547,2026-06-23T14:41:54.606067,2026-06-23,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,1ca233f140b7bfb8,입금했습니다,입금했습니다,6,false,0,,,,,common,,,[],false
280,2026-06-24T09:22:19.344,2026-06-24T09:22:19.762379,2026-06-24,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,852bda0698089504,처음 버튼을 누르면 탄산소리가 틀리게 들리고 두번째는 제대로 작동하는것 같은데 왜그런지요.  처음 제품을 받았을때 탄산누르는 버튼이 삐뚤게 좀 올라와 있던데 정상제품인지요,처음 버튼을 누르면 탄산소리가 틀리게 들리고 두번째는 제대로 작동하는것 같은데 왜그런지요 처음 제품을 받았을때 탄산누르는 버튼이 삐뚤게 좀 올라와 있던데 정상제품인지요,95,true,107,aarke-gas-button-no-response,가스 주입 버튼을 눌러도 반응이 없거나 소리만 나요.,troubleshoot,문제 해결,common,,,[],false
281,2026-06-24T09:58:02.788,2026-06-24T09:58:03.171585,2026-06-24,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,852bda0698089504,탄산을 넣을 때 소리가 크게 나는데 고장인가요?,탄산을 넣을 때 소리가 크게 나는데 고장인가요,26,true,348,aarke-carbonation-sound-normal,탄산을 넣을 때 소리가 크게 나는데 고장인가요?,usage,제품 사용/작동,common,,,[],false
282,2026-06-24T13:54:27.486,2026-06-24T13:54:27.636625,2026-06-24,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,e83d20743cf407c7,구입했는데 장품등록을 어떻게 하나오,구입했는데 장품등록을 어떻게 하나오,19,false,0,,,,,common,,,[],false
283,2026-06-24T13:54:49.125,2026-06-24T13:54:49.172166,2026-06-24,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,e83d20743cf407c7,정품등록방법,정품등록방법,6,true,165,aarke-product-registration,제품등록은 어디서 하나요?,support,AS/보증/등록,common,,,[],false
284,2026-06-24T14:02:12.19,2026-06-24T14:02:12.243899,2026-06-24,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,e83d20743cf407c7,제품등록은 했어.사용후 실린더 주문 이나 맞교환같은건 어디로 신청해,제품등록은 했어 사용후 실린더 주문 이나 맞교환같은건 어디로 신청해,37,true,165,aarke-product-registration,제품등록은 어디서 하나요?,support,AS/보증/등록,common,,,[],false
285,2026-06-24T14:04:56.132,2026-06-24T14:04:56.174979,2026-06-24,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,e83d20743cf407c7,추가 제품 구입은 어디서,추가 제품 구입은 어디서,13,true,51,aarke-product-registration,제품등록은 어디서 하나요?,support,AS/보증/등록,common,,,[],false
286,2026-06-24T14:09:01.994,2026-06-24T14:09:02.054177,2026-06-24,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,e83d20743cf407c7,가스 주입 후 받침 아래에 물이 고여있던데 정상인가요,가스 주입 후 받침 아래에 물이 고여있던데 정상인가요,29,true,54,aarke-gas-button-no-response,가스 주입 버튼을 눌러도 반응이 없거나 소리만 나요.,troubleshoot,문제 해결,common,,,[],false
287,2026-06-25T12:31:43.822,2026-06-25T12:31:44.393913,2026-06-25,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,64e36cf65d1c4930,"안녕하세요 
24년 11월에 구입하여
작년 10월 as를 받았습니다 
그런데 같은 문제가 발생해서요
어제 스팀이 안나오다가 사용을 중단하고 오늘 전원을 켰는데 깜박거리기만합니다
As 부탁드립니다",안녕하세요 24년 11월에 구입하여 작년 10월 as 를 받았습니다 그런데 같은 문제가 발생해서요 어제 스팀이 안나오다가 사용을 중단하고 오늘 전원을 켰는데 깜박거리기만합니다 as 부탁드립니다,108,false,0,,,,,common,,,[],false
288,2026-06-25T12:32:00.136,2026-06-25T12:32:00.374926,2026-06-25,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,64e36cf65d1c4930,수돗물요,수돗물요,4,false,0,,,,,common,,,[],false
289,2026-06-25T13:53:33.698,2026-06-25T13:53:34.004864,2026-06-25,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,64e36cf65d1c4930,"안녕하세요 
꼼꼼하게 청소하고 나니 작동됩니다
수고하세요 ~^^",안녕하세요 꼼꼼하게 청소하고 나니 작동됩니다 수고하세요,35,false,0,,,,,common,,,[],false
290,2026-06-26T14:14:10.337,2026-06-26T14:14:10.442448,2026-06-26,2026-06-22,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,08c6e0ebfcdcb6cd,ㅁ에ㅔ,ㅁ에ㅔ,3,false,0,,,,,common,,,[],false
291,2026-06-26T16:30:51.826,2026-06-26T16:30:52.685672,2026-06-26,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,163f6a72ff9d6cb2,"사우스시티점 입니다
고객님 as건 매장에서 어제 파주로 보냈어요
온라인접수한상태
김혜연고객  010 7294 4547
박스안에 고객 연락처 누락했어요
챙겨봐주세요(초기불량건)",사우스시티점 입니다 고객님 as 건 매장에서 어제 파주로 보냈어요 온라인접수한상태 김혜연고객 010 7294 4547 박스안에 고객 연락처 누락했어요 챙겨봐주세요 초기불량건,97,true,96,as-before-check,불량이 의심되면 바로 AS 접수해야 하나요?,as-service,AS/수리,common,,,[],false
292,2026-06-26T17:00:07.214,2026-06-26T17:00:07.508626,2026-06-26,2026-06-22,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,4b2bb721242e6a2f,안녕하세요,안녕하세요,5,true,200,base-greeting,인사말,base,기본 응답,common,,,[],false
293,2026-06-26T17:05:20.42,2026-06-26T17:05:20.872237,2026-06-26,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,ef40e5cb1067857d,https://talk.kakaocdn.net/dna/do38Jk/dJMca9EOcum/VFwmVLKbj6I2KUmD2tItwH/talkv_high.mp4?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1877069120&signature=SzAdOcI%2BUExdO2XC8Ywi7vfP8Jk%3D,https talk kakaocdn net dna do38jk djmca9eocum vfwmvlkbj6i2kumd2titwh talkv high mp4 credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1877069120 signature szadoci 2buexdo2xc8ywi7vfp8jk 3d,192,true,106,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
294,2026-06-26T17:05:57.876,2026-06-26T17:05:58.318955,2026-06-26,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,ef40e5cb1067857d,물을 다시 다 뺏다 넣어도 보고. 물통에 부래 움직임도 다 확인해서 이상없는거 확인했는데.. 계속 물부족불 들어온다네요..,물을 다시 다 뺏다 넣어도 보고 물통에 부래 움직임도 다 확인해서 이상없는거 확인했는데 계속 물부족불 들어온다네요,68,false,0,,,,,common,,,[],false
295,2026-06-26T18:30:03.318,2026-06-26T18:30:03.910796,2026-06-26,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,ef40e5cb1067857d,네~ 주말 잘보내세요~:),네 주말 잘보내세요,14,false,0,,,,,common,,,[],false
296,2026-06-27T14:46:18.672,2026-06-27T14:46:19.385605,2026-06-27,2026-06-22,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,3c3090d8f6d59e1a,필터 교체해도 알람이 깜박이고 스팀이 나오지않아요,필터 교체해도 알람이 깜박이고 스팀이 나오지않아요,27,true,79,izzi-lift-filter-replacement,IZZI/Lift 필터 교체 주기는 어떻게 되나요?,izzi,IZZI 시리즈,common,,,[],false
297,2026-06-28T20:06:43.03,2026-06-28T20:06:43.188527,2026-06-28,2026-06-22,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d5fc7c457378dc56,가스리필 신청합니다.,가스리필 신청합니다,11,false,0,,,,,common,,,[],false
298,2026-06-29T11:08:43.637,2026-06-29T11:08:44.113757,2026-06-29,2026-06-29,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,9cbb35102ece4817,안녕하세요 as문의 드립니다,안녕하세요 as 문의 드립니다,15,false,0,,,,,common,,,[],false
299,2026-06-29T11:11:56.102,2026-06-29T11:11:56.669902,2026-06-29,2026-06-29,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,9cbb35102ece4817,https://talk.kakaocdn.net/dna/bFDVN7/dJMcaGCHZFB/JdGKMHP1jkWCULrKi7YeLo/talkv_high.mp4?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1877307115&signature=u0ZY33%2FM5oDAvy37sMhL1YDQ8bY%3D,https talk kakaocdn net dna bfdvn7 djmcagchzfb jdgkmhp1jkwculrki7yelo talkv high mp4 credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1877307115 signature u0zy33 2fm5odavy37smhl1ydq8by 3d,192,true,106,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
300,2026-06-29T14:09:46.251,2026-06-29T14:09:46.365723,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,,,0,false,0,,,,,common,,,[],false
301,2026-06-29T14:09:52.833,2026-06-29T14:09:52.902817,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,탄산이 예전만큼 강하게 나오지 않아요.,탄산이 예전만큼 강하게 나오지 않아요,21,true,433,aarke-weak-carbonation,탄산이 예전만큼 강하게 나오지 않아요.,troubleshoot,문제 해결,common,,,[],false
302,2026-06-29T14:10:00.211,2026-06-29T14:10:00.258911,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,실린더 한 개로 어느 정도의 탄산수를 만들 수 있나요?,실린더 한 개로 어느 정도의 탄산수를 만들 수 있나요,30,true,410,aarke-cylinder-capacity,실린더 한 개로 어느 정도의 탄산수를 만들 수 있나요?,cylinder,실린더/리필,common,,,[],false
303,2026-06-29T14:10:20.178,2026-06-29T14:10:20.222136,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,충전 리필 실린더란 무엇인가요?,충전 리필 실린더란 무엇인가요,17,true,384,aarke-refill-cylinder,충전 리필 실린더란 무엇인가요?,cylinder,실린더/리필,common,,,[],false
304,2026-06-29T14:10:26.611,2026-06-29T14:10:26.650277,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,충전 실린더는 어떻게 구매하나요?,충전 실린더는 어떻게 구매하나요,18,true,374,aarke-refill-cylinder-purchase,충전 실린더는 어떻게 구매하나요?,cylinder,실린더/리필,common,,,[],false
305,2026-06-29T14:10:52.727,2026-06-29T14:10:52.763354,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,실린더 장착은?,실린더 장착은,8,true,86,aarke-cylinder-replacement,실린더 교체는 어떻게 하나요?,cylinder,실린더/리필,common,,,[],false
306,2026-06-29T14:11:14.673,2026-06-29T14:11:14.713952,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,탄산이 약해요,탄산이 약해요,7,true,123,aarke-weak-carbonation,탄산이 예전만큼 강하게 나오지 않아요.,troubleshoot,문제 해결,common,,,[],false
307,2026-06-29T14:11:46.71,2026-06-29T14:11:46.764293,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,카보네이트3 페트병,카보네이트3 페트병,10,false,0,,,,,common,,,[],false
308,2026-06-29T14:11:52.868,2026-06-29T14:11:52.898459,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,펫트병 청소,펫트병 청소,6,false,0,,,,,common,,,[],false
309,2026-06-29T14:12:15.865,2026-06-29T14:12:15.913517,2026-06-29,2026-06-29,2026-06,production_user,aarke,아르케 (Aarke),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,프로랑 3 차이점,프로랑 3 차이점,9,true,53,aarke-carbonator3-vs-pro,Carbonator 3와 Carbonator Pro의 차이점은 무엇인가요?,usage,제품 사용/작동,common,,,[],false
310,2026-06-29T14:40:58.776,2026-06-29T14:40:59.226262,2026-06-29,2026-06-29,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,cb82afd4361bc48d,https://talk.kakaocdn.net/dna/MiOSf/dJMca5oVVgm/0F0rCUCU5v3wYm1gy9kxpJ/i_2fecb0b83424.jpg?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1877319658&signature=sp%2B0DmrHi5LZ%2FxTwTcB91SqaNiI%3D,https talk kakaocdn net dna miosf djmca5ovvgm 0f0rcucu5v3wym1gy9kxpj i 2fecb0b83424 jpg credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1877319658 signature sp 2b0dmrhi5lz 2fxtwtcb91sqanii 3d,197,true,117,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
311,2026-06-29T14:41:17.6,2026-06-29T14:41:18.116749,2026-06-29,2026-06-29,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,cb82afd4361bc48d,물나오는 부분이,물나오는 부분이,8,false,0,,,,,common,,,[],false
312,2026-06-29T15:06:00.259,2026-06-29T15:06:00.498957,2026-06-29,2026-06-29,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,ee9636e82000664a,.,,1,false,0,,,,,common,,,[],false
